實體1,關係,實體2,新實體1,新實體2,新關係
制度化,三個指標,繁複性,制度化,困擾,part-of
制度化,三個指標,普遍規則,制度化,普遍主義,part-of
制度化,三個指標,周界,制度化,周界,part-of
繁複性,進展,最多,困擾,最多,related-to
普遍規則,有,增長,普遍主義,增長,depends-on
周界,未獲提升,下降,周界,下降,rejected-by
專委會成員,增加,爭複性,業委會,爭複性,affect
委員,年輕化,繁複性,委員,困擾,changed-by
委員,知識化,繁複性,委員,困擾,not Created-by
委員,專業化,繁複性,委員,困擾,depends-on
專委會,推動,立法工作,專委會,立法,affect
專委會,功能,明確,專委會,明顯,related-to
專委會,作用,獲得,專委會,獲得,affect
法規,支撐,功能,法規,功能,depends-on
議案,審議,職能,檔案,職能,decided-by
法案,審議,職能,檔案,職能,decided-by
普遍規則,提升,建立,普遍主義,建立,affect
行政,法案起草,分工,行政,分工, Created-by
立法部門,法案起草,分工,立法,分工, Created-by
委員會,議事規則,修訂,委員,修訂,related-to
議事規則,未能,修訂,議事規則,修訂,not_requires
議事規則,削弱,立法功能,議事規則,立法,decreased-by
專委會,立法功能,削弱,專委會,減少,related-to
專委會,資深領導,增加,專委會,增長,is-a
領導,增加,專業立法,領導,專業立法,affect
中共黨員,比例,占有,中共黨,佔有,related-to
專委成員,任期,下降,決策層,下降,located-in
常委會委員,比例,增加,委員,增長,related-to
因素,不利於,周界,因素,周界,not-affect
專業能力,提升,全國人大專委會,專業能力,人大常委會,affect
自主性,低,全國人大專委會,自治體,人大常委會,not increased-by
發展,符合,韌性威權,發展,韌性威權,related-to
改革開放,以來,中國大陸,改革開放,中國大陸,related-to
中國大陸,政治文化,政治認知,中國大陸,政治認知,related-to
中國大陸,政治文化,政治情感,中國大陸,政治敘事,related-to
中國大陸,政治文化,政治評價,中國大陸,政治評價,related-to
中國大陸,政治文化,對權威的態度,中國大陸,意義,related-to
中國大陸,政治文化,政治效能感,中國大陸,規劃,related-to
政治認知,經歷,變化,政治認知,變化,related-to
政治情感,經歷,變化,政治敘事,變化,related-to
政治評價,經歷,變化,政治評價,變化,related-to
對權威的態度,經歷,變化,意義,變化,related-to
政治效能感,經歷,變化,規劃,變化,related-to
民眾,權利意識,增強,群眾,加強,related-to
政治參與意願,提高,民眾,規劃,群眾,increased-by
城市,社區自治,政治生活,都市,政治生活,related-to
農村,村民自治,政治生活,農民,政治生活,decided-by
民眾政治生活,部分,參與性公民文化,政府對人民,公民,part-of
臣民,走向,公民,臣民,公民,not changed-by
公民,需要,制度安排,公民,制度安排,requires
制度安排,提供,發揚公民意識,制度安排,闡明,requires
制度安排,提供,行使民主權利,制度安排,行使民主權利,requires
民主參與,基層,基層以上,民主參與,基層以上,part-of
選舉,公共生活,公民權利,選舉,公民權,related-to
2008年6月,以來,中國大陸部分省市,2002年,中國大陸人大,related-to
中國大陸部分省市,特別積極,對臺交流,中國大陸人大,對臺交流, related-to
制度紅利,決定,中國大陸各省對臺交流的偏好程度,制度紅利,能力,decided-by
效用評估,決定,中國大陸各省對臺交流的偏好程度,效用評估,能力,decided-by
偏好程度非常高者,有,江蘇,特徵,江蘇,depends-on
偏好程度非常高者,有,上海,特徵,上海,depends-on
偏好程度非常高者,有,廣東,特徵,廣東,depends-on
偏好程度非常高者,有,廣西,特徵,廣西,depends-on
偏好程度,相符,兩岸交流實況,偏好程度,兩岸服貿協議,related-to
效標效度,達,71.30%,效標效度,71.30%,not_include
各省對臺交流偏好程度,可用,分析架構,感受,架構,requires
產權理論,研究,中國大陸,產權結構,中國大陸,affect
中國大陸,議題,小產權房,中國大陸,小產權房,related-to
供給者,是,村集體組織,供給者,組織,related-to
村集體組織,即,村民委員會,組織,村民,not depends-on
產權模型,整合,土地產權機制,產權模型,掌控,included
產權模型,整合,中央－地方財政關係,產權模型,闡明,included
土地產權機制,和,小產權房產生,掌控,小產權房產生,related-to
中央－地方財政關係,和,小產權房產生,闡明,小產權房產生,related-to
分析,指出,小產權房興起的因素,剖析,因素,related-to
因素,源於,農村土地的集體所有制,因素,規劃,triggered-by
政府,控制,集體土地,政府,集體土地,affect
控制,包括,用途管制,掌控,管轄,include
控制,包括,強制徵收,掌控,強制徵收,include
政府,剝奪,農民和農村集體組織的權利,政府,敘述,affect
產權管制,類似於,價格控制,產權結構,價格控制,related-to
政府,造成,潛在的巨額損失,政府,特徵,triggered-by
損失,被,地方政府,疑義,地方政府,not Created-by
損失,被,國家,疑義,國家,not Created-by
損失,以,土地財政收入的方式,疑義,能力,requires
國家,不可能控制,集體產權所有屬性,國家,闡明,not-related-to
農村集體組織,採取,行動,農村合作組織,行動,decided-by
農民,採取,行動,農民,行動,decided-by
集體土地產權,操縱,其他屬性,掌控,其他產業,affect
行動,將,損失最小化,行動,損失最小化,not related-to
小產權房,反映,農民和農村集體組織選擇,小產權房,闡明,related-to
農村,失去了,尊敬,農民,殷切,not-affect
農村,失去了,信任,農民,互信,not-affect
農村,出現了,紊亂現象,農民,動亂,not-affect
紊亂現象,紊亂,現象,動亂,現行,affect
紊亂現象,無人能撐,大局,動亂,大局, not-required
地方政治權力,取代,公社運動,文化政治學,公社運動,changed-by
公社運動,展現,地方組織力,公社運動,本地人,affect
公社運動,展現,管理力,公社運動,管理,affect
古村,不再像,早期南方村落,古村,早期南方村落,not-related-to
村子,沒有,世家大族,村子,世家大族," not ""include"""
世家大族,掌控,地方領導,世家大族,地方政府,affect
村子,沒有,集體資產,村子,集體財產," not ""include"""
集體資產,做為,共同經濟收入,集體財產,共同經濟收入,is-a
村子,沒有,地方富豪,村子,地方富豪," not ""include"""
地方富豪,控制,當地交易,地方富豪,當地交易,affect
地方富豪,控制,農業生產,地方富豪,農業,affect
村子,沒有,長老,村子,長老," not ""include"""
村子,沒有,財閥,村子,財閥," not ""include"""
長老,支配,集體生產,長老,集體生產,affect
財閥,支配,集體生產,財閥,集體生產,affect
村民,表現,漠不關心,村民,不結盟,related-to
村落,變得,井井有條,村落,井井有條,changed-by
村民,表現得,活躍,村民,體育,related-to
村民,關注,村子發展,村民,村子發展,related-to
古村,成立,祠堂委員會,古村,祠堂委員會,Created-by
祠堂委員會,重建,古村,祠堂委員會,古村,depends-on
祠堂委員會,成為,重要力量,祠堂委員會,重要,is-a
祠堂委員會,扮演角色,社區營造,祠堂委員會,社區,is-a
祠堂委員會,成為,集體象徵,祠堂委員會,集群,is-a
祠堂委員會,交涉,地方政府,祠堂委員會,地方政府,related-to
祠堂委員會,是,政治勢力,祠堂委員會,政治力,related-to
傳統文化,起著,作用,傳統文化,作用,affect
村民,重構,自我認同,村民,自我認同,changed-by
村民,自我認同,地方政治,村民,地方政治,related-to
社區發展,借用,傳統文化網絡,社區發展,文化政治學,depends-on
社區發展,借用,資源,社區發展,資源,depends-on
古村,自發組織,形成歷程,古村,形成歷程,Created-by
自發組織,關係,社區發展,自發組織,社區發展,related-to
自發組織,意涵,基層政治,自發組織,基層政治,related-to
經濟全球化,背景,外商投資,經濟一體化,外商投資,is-a
外商投資,原因,投資環境治理,外商投資,放寬投資領域,triggered-by
外商投資,原因,體制創新,外商投資,制度創新,triggered-by
外商投資,原因,國際接軌,外商投資,國際化,triggered-by
衍生,投資環境治理,地方政府跨域治理,衍生,本地區, related-to
體制創新,相關,地方政府跨域治理,制度創新,本地區,related-to
國際接軌,相關,地方政府跨域治理,國際化,本地區,related-to
投資行為,考量,區位選擇,投資機率,區位選擇,decided-by
投資行為,考量,經貿環境,投資機率,經貿關係,decided-by
投資行為,考量,規範,投資機率,規範,decided-by
投資行為,考量,全球生產網絡連結,投資機率,主張,decided-by
投資行為,考量,產業競爭力維持,投資機率,競爭,decided-by
投資行為,涉及,地方政府互動,投資機率,政府對人民,related-to
投資行為,涉及,對話,投資機率,對話,related-to
投資行為,涉及,折衝,投資機率,折衝,related-to
提升,生產績效,實現獲利之目標,提高,作用,related-to
中國大陸,階段,外資吸引,中國大陸,吸引外資,part-of
台商,投資區位選擇,中國大陸,臺商,中國大陸, decided-by
韓商,投資區位選擇,中國大陸,韓商,中國大陸, decided-by
日商,投資區位選擇,中國大陸,日商,中國大陸, decided-by
台商,參與,跨域治理,臺商,跨域治理,part-of
韓商,參與,跨域治理,韓商,跨域治理,part-of
日商,參與,跨域治理,日商,跨域治理,part-of
跨域治理,影響,體制創新,跨域治理,制度創新,affect
跨域治理,影響,國際接軌,跨域治理,國際化,affect
不同區位發展,影響,體制創新,不同,制度創新,affect
不同區位發展,影響,國際接軌,不同,國際化,affect
台商,互動治理關係,協會,臺商,協會, related-to
韓商,互動治理關係,協會,韓商,協會, related-to
日商,互動治理關係,協會,日商,協會, related-to
協會,角色,平台,協會,平台,is-a
協會,互動治理關係,中介組織,協會,中介組織, related-to
跨域治理,關聯性,社會資本,跨域治理,社會資本,related-to
信任建構,運作,效應,信任建構,作用,related-to
跨域治理,穩定性,資本流動,跨域治理,資本流通,related-to
跨域治理,穩定性,產業流動,跨域治理,產業流動,related-to
外資吸引,績效,彰顯,吸引外資,彰顯,depends-on
蘇州昆山,跨域治理,運作,蘇州,運作,related-to
青島城陽,跨域治理,運作,青島,運作,related-to
大連金州,跨域治理,運作,大連金州,運作,related-to
地方政府,運作,經濟現實需要,地方政府,經濟現實需要,related-to
中國大陸,政權體制,跨域治理,中國大陸,跨域治理,is-a
跨域治理,特質,特殊性,跨域治理,特殊,related-to
跨域治理,特質,功能性,跨域治理,功能,related-to
跨域治理,特質,階段性,跨域治理,階段性,related-to
跨域治理,差異性,廣度,跨域治理,廣度,related-to
跨域治理,差異性,深度,跨域治理,深度,related-to
跨域治理,限制性,廣度,跨域治理,廣度,depends-on
跨域治理,限制性,深度,跨域治理,深度,depends-on
家長式領導,是,普遍現象,家長式領導,明顯,related-to
企業組織,包括,家族企業,企業組織,家族企業,include
家長式領導,在,中國大陸企業組織,家長式領導,中國地區間,located-in
研究對象,是,240對領導者與部屬對偶,研究所,改革,related-to
三元模式,包含,施恩,三元模式,施恩,include
三元模式,包含,立威,三元模式,立威,include
三元模式,包含,樹德,三元模式,樹德,include
確認性因素分析,顯示,家長式領導三元模式適合度指標良好,剖析,特徵,related-to
德行領導,效果,較強,德行領導,較強,not affect
東莞地區,有,集體所有制,東莞,集體所有制,depends-on
地方土地產權體制,形成,脈絡,立法會直選,脈絡,created-by
制度安排,支持,存在,制度安排,存在,affect
動力,導致,演變,動力,特徵,triggered-by
制度空間,理解,社會經濟制度,制度空間,經濟較富裕,affect
機制,支持,集體土地產權體制,機制,能力,affect
集體所有制,為主體,地方產權體制,集體所有制,規劃,not part-of
地方產權體制,影響,福利,規劃,福利,affect
國有制,有,土地產權體制,國有制,財產權,depends-on
國家機器,有作用於,工業化地區,國家機器,工業化地區,affect
工業化地區,奪取,農地,工業化地區,農民,depends-on
農地,變更,地租,農民,地租,changed-by
國家機器,延伸,農村社會,國家機器,農民,related-to
社會保障,是,公共財,社會工作,公共財,related-to
公共財,的,提供,公共財,提供,not depends-on
人民公社,在,八○年代初期,人民公社,二OOO年,located-in
鄉鎮單位,不再,擔任積極的角色,鄉鎮單位,能力,not-related-to
村幹部,解決,各自的難題,村幹部,闡明,affect
